SampleNo_coarse,SampleNo_fine,subSite,Site,voTop,voBottom,voUnits,SoilHorizon,mass,mass_fine,mass_frac_fine,mass_coarse,mass_frac_coarse,MunsellHue,MunsellValue,MunsellChroma,pH_DDI,pH_CaCl2,cec_direct,cec_summation,ssa_untreated,ssa_total,ssa_occluded,ssa_noiron,ssa_percFe,ssa_total_inv,ssa_total_inv_cum,sand,silt,clay,coarse,bulk_sand,bulk_silt,bulk_clay,bd,bd_stdev,bd_stderr,bd_bagerr,c_pct,c_inventory,c_inventory_cum,c_pctse,c_L1,c_L2,c13_norm,C13_normse,C13_L1,C13_L2,n_pct,n_pctse,n_L1,n_L2,N15_norm,N15_normse,N15_L1,N15_L2,c_n,c_n_se,C_N_L1,C_N_L2,Na2O,MgO,Al2O3,SiO2,K2O,CaO,TiO2,MnO,Fe2O3,P2O5,LOI,Total,Ba_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cu_ppm,Hf_ppm,La_ppm,Nb_ppm,Nd_ppm,Ni_ppm,Pb_ppm,Rb_ppm,Sc_ppm,Sr_ppm,Th_ppm,V_ppm,Y_ppm,Zn_ppm,Zr_ppm,DFc_pct,DFc_pctse,DFc_L1,DFc_L2,DFc13_norm,DFC13_normse,DFC13_L1,DFC13_L2,DFn_pct,DFn_pctse,DFn_L1,DFn_L2,DFN15_norm,DFN15_normse,DFN15_L1,DFN15_L2,DFc_n,DFc_n_se,DFC_N_L1,DFC_N_L2,LFc_pct,LFc_pctse,LFc_L1,LFc_L2,LFc13_norm,LFC13_normse,LFC13_L1,LFC13_L2,LFn_pct,LFn_pctse,LFn_L1,LFn_L2,LFN15_norm,LFN15_normse,LFN15_L1,LFN15_L2,LFc_n,LFc_n_se,LFC_N_L1,LFC_N_L2,coarse_c_pct,coarse_c_pctse,coarse_c_L1,coarse_c_L2,coarse_c13_norm,coarse_C13_normse,coarse_C13_L1,coarse_C13_L2,coarse_n_pct,coarse_n_pctse,coarse_n_L1,coarse_n_L2,coarse_N15_norm,coarse_N15_normse,coarse_N15_L1,coarse_N15_L2,coarse_c_n,coarse_c_n_se,coarse_C_N_L1,coarse_C_N_L2,one
1204394,1204394,LP_Well2,LP_Well2,1793,1807,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,3.15E+05,3.28E+07,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,2.41,18.17,61.14,2.33,1.5,0.95,0.2,9.13,0.167,3.19,101.397,498,121,94,75,161,4.6,58,19.1,58.1,53,16.6,78,18,184,8.7,111.1,39.8,156,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204399,1204399,LP_Well2,LP_Well2,1890,1910,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,4.50E+05,3.33E+07,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,2.36,23.48,51.95,3.76,0.89,1.55,0.225,11.56,0.24,4.06,102.245,753,176.4,68,108,36,11.8,81.6,24.1,80.5,61,20.4,110,23,218,10.8,156.8,48.3,155,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204404,1204404,LP_Well2,LP_Well2,1991,2012,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,4.66E+05,3.37E+07,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.48,19.51,59.36,2.98,1.51,1.08,0.109,9.4,0.165,3.9,102.154,570,139.7,83,79,151,6,61,20.4,68.8,57,17.6,96,19,168,9.4,121.6,47.8,163,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204409,1204409,LP_Well2,LP_Well2,2093,2109,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,3.58E+05,3.41E+07,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,2.14,20.07,58.78,2.87,1.45,1.03,0.272,9.61,0.166,3.74,101.688,574,123.7,63,83,85,5.1,63.1,21.6,63.7,57,18.1,97,19,179,8,128.9,45.6,143,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204410,1204410,LP_Well2,LP_Well2,2109,2134,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,5.63E+05,3.47E+07,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,1.86,22.81,55,3.84,1.13,1.17,0.143,10.26,0.206,3.64,101.529,724,160.5,57,95,60,5.7,75.3,21.9,80,52,19.3,122,24,200,9.6,150.9,45.8,121,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP1,LP1,0,6,cm,A1,307.92,119.56,38.82826708,188.36,61.17173292,,,,,,,,4.08175,21.0639,15.4812,6.3298,0.7,,,,,,,,,,0.89,,,,7.111925658,3.793738588,3.793738588,0.016313084,7.095612574,7.128238743,-26.6107072,0.649622516,-27.26137509,-25.96213005,0.351645703,0.003862053,0.34778534,0.355509446,0.169935275,0.38674998,-0.217246046,0.556253913,23.58521248,0.264620569,0.011219766,23.32059191,1.1,1.66,21.49,50.19,0.2,4.08,0.37,0.22,8.71,1.34,12.33,101.69,849,149,114,124,59,8,90,36,91,48,26,116,26,173,10,146,92,256,203,4.058003988,0.011351117,4.046652871,4.069355105,-26.43371692,0.568840445,-27.00335248,-25.86567159,0.211797968,0.003149574,0.208648394,0.214947542,0.267242288,0.432876039,-0.166176711,0.699575367,22.34336501,0.338087506,0.01513145,22.00527751,22.87023089,0.025756374,22.84447451,22.89598726,-27.46168291,0.568186726,-28.03069504,-26.89432159,0.967262049,0.007291701,0.959970348,0.97455375,-2.269742926,0.43598038,-2.706334814,-1.834374055,27.57301778,0.210165798,0.007622154,27.36285198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP1,LP1,6,14,cm,A2,597,114.87,19.24120603,482.13,80.75879397,,,,,,,,9.59115,21.03645,9.1197,6.3298,0.7,,,,,,,,,,1.29,,,,3.001651403,3.090493812,6.8842324,0.025344248,2.976307155,3.026995651,-27.16939922,0.65021407,-27.8206776,-26.52024946,0.14922875,0.004835109,0.14439004,0.154060259,2.652892485,0.384148815,2.26836537,3.036663,23.45663192,0.785392368,0.033482743,22.67123955,1.24,1.86,25.54,44.96,0.19,4.89,0.24,0.17,13.59,1.36,8.59,102.63,929,181,121,99,54,6,105,19,115,62,26,127,30,190,10,146,117,217,245,2.796576247,0.011202047,2.7853742,2.807778294,-26.25575019,0.568959102,-26.82549915,-25.68758095,0.159699768,0.002972538,0.15672723,0.162672305,2.586025322,0.430372699,2.155172316,3.015917715,20.42115398,0.388806928,0.01903942,20.03234706,23.79728382,0.033023292,23.76426052,23.83030711,-27.80042268,0.567983156,-28.36924122,-27.23327491,0.642138735,0.009716077,0.632422658,0.651854811,0.919927817,0.432138875,0.487263618,1.351541368,43.21717973,0.656655113,0.015194307,42.56052462,0.236754597,0.010111608,0.226642989,0.246866205,-24.94855702,0.647955988,-25.59750202,-24.30159004,0.014644709,0.001539543,0.013103409,0.016182495,2.613362646,0.384187679,2.228795821,2.99717118,18.85278716,2.13923957,0.113470733,16.71354759,1
,,LP1,LP1,14,19,cm,BA,476.79,116.89,24.51603431,359.9,75.48396569,,,,,,,,11.278,20.05055,6.7039,6.3298,0.68,,,,,,,,,,1.33,,,,2.124833099,1.41211789,8.296350289,0.019573767,2.105259332,2.144406866,-27.1417417,0.650184415,-27.79298949,-26.49262066,0.110062527,0.003658517,0.106401231,0.113718266,2.865727584,0.383940989,2.481412841,3.249294819,22.51351177,0.776562916,0.034493193,21.73694886,1.23,1.68,25.3,49.63,0.22,5.01,0.43,0.13,9.31,1.31,6.69,100.94,953,160,111,106,54,7,78,17,76,52,26,132,28,189,10,150,101,224,184,1.068710414,0.007276624,1.06143379,1.075987037,-26.08970232,0.56907127,-26.65955857,-25.52141603,0.077946381,0.001831131,0.07611525,0.079777512,3.70112119,0.429284177,3.271386836,4.12995519,15.98902516,0.391075468,0.024458994,15.5979497,25.74731469,0.028547292,25.7187674,25.77586198,-27.26294613,0.568308895,-27.83207457,-26.69545678,0.431427401,0.007938832,0.423488569,0.439366232,0.487504011,0.432624434,0.054342568,0.919591436,69.59565347,1.282974217,0.018434689,68.31267925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP1,LP1,19,28,cm,B1,526.91,158.64,30.10760851,368.27,69.89239149,,,,,,,,10.51465,13.6878,6.042,7.55125,0.45,,,,,,,,,,1.47,,,,0.869614096,1.147961031,9.444311321,0.009359817,0.860254279,0.878973913,-26.96440194,0.649995187,-27.61545449,-26.31546411,0.050297006,0.001691072,0.048604638,0.051986783,4.907797726,0.382069986,4.525397608,5.289537581,20.1624052,0.71178345,0.035302507,19.45062175,1.6,1.72,23.69,52.68,0.14,4.32,0.2,0.13,10.04,1.24,6.02,101.78,801,160,106,128,54,6,82,15,79,57,24,112,26,167,9,146,85,207,192,0.492711328,0.007363247,0.485348081,0.500074574,-25.57926087,0.569424877,-26.14945568,-25.01060592,0.043601769,0.001764871,0.041836898,0.045366641,5.560558036,0.427637661,5.132520441,5.987795762,13.17790383,0.568596446,0.043147716,12.60930738,31.39975696,0.032836679,31.36692028,31.43259363,-28.10633132,0.567804371,-28.6749801,-27.53937135,0.409743812,0.008708822,0.40103499,0.418452633,-1.38333837,0.43485281,-1.818778739,-0.949073119,89.36588972,1.901707958,0.02128002,87.46418176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP1,LP1,28,44,cm,B2,567.6,222.55,39.20894996,345.05,60.79105004,,,,,,,,6.9265,15.0896,3.6794,7.246225,0.52,,,,,,,,,,1.55,,,,0.463634405,1.146608294,10.59091962,0.013549238,0.450085168,0.477183643,-26.71771218,0.649734596,-27.36849577,-26.06902658,0.028202785,0.002123149,0.02607736,0.030323657,4.046576653,0.382831804,3.66339632,4.429059928,19.17085862,1.548140037,0.080754862,17.62271858,1.18,1.83,20.24,55.06,0.13,3.66,0.24,0.09,10.2,1.08,5.05,98.76,893,201,106,101,71,6,113,17,112,61,23,111,27,158,10,135,85,198,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085315398,0.009666938,0.07564846,0.094982335,-25.94983405,0.648943129,-26.59980014,-25.30191389,0.005218016,0.001414263,0.003801989,0.006630514,1.265892778,0.385561901,0.879922947,1.651046749,19.06689205,5.60120592,0.293766069,13.46568613,1
,,LP1,LP1,44,59,cm,B2,665.03,211.98,31.87525375,453.05,68.12474625,,,,,,,,7.5539,12.809,1.9037,6.9412,0.46,,,,,,,,,,1.67,,,,0.298856158,0.749647133,11.34056675,0.011095216,0.287760943,0.309951374,-26.13734028,0.649133643,-26.78750324,-25.48923596,0.022075426,0.001704052,0.020369537,0.023777641,4.504413626,0.382421842,4.121653036,4.886496719,15.78741443,1.35228735,0.085656037,14.43512708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP1,LP1,59,72,cm,B3,465.52,195.9,42.08197285,269.62,57.91802715,,,,,,,,4.3261,11.2038,2.5909,8.1922,0.27,,,,,,,,,,1.75,,,,0.249302702,0.566414192,11.90698094,0.01480259,0.234500112,0.264105291,-26.10963694,0.649105383,-26.7597707,-25.46155994,0.021087789,0.002211575,0.018873691,0.02329684,4.027226115,0.382849379,3.644027794,4.409726551,13.78649417,1.661498497,0.120516389,12.12499567,1.81,2.33,20.14,57.1,0.17,2.98,0.29,0.1,10.12,1.04,6.27,102.35,870,356,113,90,75,6,176,17,167,64,23,107,31,176,11,133,102,196,241,0.085959532,0.004481724,0.081477808,0.090441257,-25.47720243,0.569497169,-26.04746652,-24.90847218,0.008353399,0.001040521,0.007312878,0.009393921,3.911949597,0.429086864,3.482418252,4.34059198,12.00020624,1.620435739,0.135033991,10.3797705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060801725,0.010332948,0.050468777,0.071134674,-25.84601914,0.648838416,-26.495877,-25.19820017,0.004511187,0.001498918,0.003010381,0.006008217,0.496730271,0.38638915,0.109916762,0.882695061,15.71748057,5.865854721,0.373205788,9.851625848,1
,,LP1,LP1,72,84,cm,B3,770.12,161.7,20.99672778,608.42,79.00327222,,,,,,,,7.50285,13.30785,3.2431,8.573325,0.36,,,,,,,,,,1.74,,,,0.190209714,0.397602225,12.30458316,0.011449428,0.178760286,0.201659142,-25.9079296,0.648900796,-26.55785194,-25.26005035,0.016378888,0.001709428,0.014667511,0.018086367,4.333404573,0.382573651,3.950488521,4.715635822,13.54272863,1.631654955,0.120481994,11.91107367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP1,LP1,84,100,cm,C1,2108.57,961.02,45.57686015,1147.55,54.42313985,,,,,,,,9.6093,20.12925,4.2619,7.397525,0.63,,,,,,,,,,1.61,,,,0.174477655,0.449747328,12.75433049,0.013246417,0.161231238,0.187724072,-25.02427476,0.648028856,-25.6732952,-24.37723749,0.018309281,0.00195808,0.016348961,0.020265121,4.793077849,0.382169159,4.410576108,5.174914425,11.11287462,1.457485237,0.131152855,9.655389387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070887885,0.012708076,0.05817981,0.083595961,-26.32806065,0.273877442,-26.60212245,-26.05436757,0.008861481,0.007324673,0.001536808,0.016186154,6.895554546,0.172891126,6.72260384,7.068386091,9.328753621,7.890178685,0.845791303,1.438574936,1
,,LP1,LP1,100,146,cm,SAP,335.14,197.52,58.93656382,137.62,41.06343618,,,,,,,,3.9006,10.19565,2.8796,5.8406,0.43,,,,,,,,,,1.65,,,,0.120673376,0.918185381,13.67251587,0.014596526,0.10607685,0.135269903,-25.78041397,0.648772524,-26.43020371,-25.13265866,0.010621076,0.002130533,0.008487934,0.012749001,-1.088936788,0.388191754,-1.477586775,-0.701203267,13.24954185,3.103600851,0.234242126,10.145941,1.23,2.15,21.46,53.97,0.17,3.97,0.43,0.11,11.3,1.18,6.67,102.64,952,244,118,99,51,6,111,15,114,66,21,109,30,146,9,145,79,191,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077708135,0.010794389,0.066913746,0.088502524,-26.51384721,0.27395795,-26.78799065,-26.24007475,0.010373334,0.006218687,0.004154646,0.016592021,4.996260823,0.17355066,4.82264218,5.169743499,8.735867642,5.375799517,0.61537099,3.360068125,1
,,LP2,LP2,0,3,cm,A1,381.59,119.21,31.24033649,262.38,68.75966351,,,,,,,,3.6441,20.1129,16.4688,8.32125,0.59,,,,,,,,,,0.37,,,,7.503474985,0.840949334,0.840949334,0.039012217,7.464462768,7.542487202,-27.53499997,0.274413586,-27.8096052,-27.26077803,0.421961283,0.013993991,0.407967292,0.435955275,0.106192505,0.175655942,-0.069553056,0.281758829,20.73708628,0.696128075,0.033569233,20.0409582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,3,7,cm,A1,251.5,121,48.11133201,130.5,51.88866799,,,,,,,,6.0788,21.16375,15.08495,,,,,,,,,,,,0.87,,,,4.062523195,1.40711274,2.248062074,0.03000477,4.032518425,4.092527965,-26.91721145,0.274135278,-27.19153464,-26.64326409,0.235344187,0.014266297,0.221077889,0.249610484,1.456221711,0.175016858,1.281121207,1.631154923,20.13030146,1.229300001,0.061067143,18.90100146,1.17,1.6,16.01,60.43,0.25,2.43,0.89,0.37,7.95,1.08,8.26,100.44,780,212,129,142,37,9,115,37,99,50,22,97,21,138,11,130,98,284,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,7,11,cm,A2,337.73,142.83,42.29117934,194.9,57.70882066,,,,,,,,9.37935,19.4541,10.07475,7.18745,0.63,,,,,,,,,,1.38,,,,2.425217387,1.340723137,3.588785211,0.022182012,2.403035375,2.447399399,-25.88263566,0.273687425,-26.15650476,-25.60912991,0.145302971,0.011366645,0.133936326,0.156669616,3.283954062,0.174221662,3.109656841,3.458100165,19.46408885,1.532993408,0.078760091,17.93109544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,11,15,cm,A2,318.5,161.85,50.81632653,156.65,49.18367347,,,,,,,,10.37785,20.8512,10.47335,7.2102,0.65,,,,,,,,,,1.5,,,,1.753224987,1.055131408,4.643916619,0.019252658,1.733972328,1.772477645,-25.68928855,0.273606264,-25.96307532,-25.41586279,0.114137052,0.010258288,0.103878764,0.12439534,4.069695502,0.173904814,3.895718605,4.243528233,17.91302374,1.62194014,0.090545302,16.2910836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,15,22,cm,B1,537.42,259.98,48.37557218,277.44,51.62442782,,,,,,,,9.4869,17.6943,8.2074,9.7985,0.45,,,,,,,,,,1.68,,,,1.324485302,1.560346367,6.204262986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,1.9,17.05,62.34,0.19,2.35,0.59,0.16,8.08,1.16,4.95,99.64,861,232,110,112,51,9,126,17,113,55,22,97,22,122,10,140,98,274,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,22,31,cm,B1,473.01,214.24,45.29291135,258.77,54.70708865,,,,,,,,9.39305,15.926,6.53295,10.08825,0.37,,,,,,,,,,1.68,,,,0.574190855,0.869598501,7.073861488,0.010458792,0.563732064,0.584649647,-25.6519963,0.273590702,-25.92576728,-25.37858587,0.039706328,0.005869085,0.033837243,0.045575414,4.852897968,0.173604073,4.679225277,5.026433423,16.86376116,2.511526989,0.148930417,14.35223417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,31,41,cm,B2,654,259.45,39.67125382,394.55,60.32874618,,,,,,,,8.8668,14.0068,5.14,6.8878,0.51,,,,,,,,,,1.72,,,,0.354440911,0.611146329,7.685007817,0.012303664,0.342137247,0.366744575,-25.17077582,0.273392565,-25.44434576,-24.89756063,0.026090522,0.007044402,0.01904612,0.033134923,5.889228898,0.173229412,5.715935453,6.062394278,15.84232735,4.312611267,0.272220815,11.52971608,1.04,2.01,19.17,57.74,0.19,2.89,0.95,0.17,9.2,1.3,4.92,99.58,878,177,119,94,56,8,115,16,126,52,22,98,26,153,10,146,70,289,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,41,53,cm,B2,752.84,214.75,28.52531746,538.09,71.47468254,,,,,,,,8.1288,13.1424,5.0136,6.6996,0.49,,,,,,,,,,1.4,,,,0.281265107,0.47349003,8.158497847,0.012821613,0.268443494,0.29408672,-25.22846363,0.273416056,-25.50205741,-24.9552253,0.02463608,0.00736047,0.017275609,0.03199655,6.499918315,0.173021113,6.326835872,6.672878097,13.313804,4.023772396,0.3022256,9.2900316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,53,75,cm,Cr1,2906.16,540.53,18.5994577,2365.63,81.4005423,,,,,,,,2.5907,5.9405,3.3498,2.67575,0.55,,,,,,,,,,1.56,,,,0.157866136,0.542108135,8.700605982,0.010936084,0.146930053,0.16880222,-25.15813504,0.273387428,-25.43169977,-24.88492491,0.018124476,0.006289963,0.011834514,0.024414439,5.646541067,0.173314764,5.473161196,5.819790725,10.15737331,3.594582419,0.353888974,6.562790887,1.32,2.24,21.53,56.16,0.19,4.32,0.72,0.11,9.33,1.14,4.7,101.76,983,190,110,125,20,7,87,15,79,51,22,123,27,160,9,138,64,228,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP2,LP2,75,135,cm,SAP,512.45,168.63,32.90662504,343.82,67.09337496,,,,,,,,2.5466,2.9148,0.3682,1.27365,0.56,,,,,,,,,,1.75,,,,0.07921344,0.829601559,9.530207541,0.009785607,0.069427833,0.088999046,-27.06807491,0.274202491,-27.34246623,-26.79406124,0.011361706,0.005635349,0.005726356,0.016997055,0.759251826,0.175341342,0.583823755,0.934506438,8.130424839,4.155847112,0.511147596,3.974577727,1.37,2.46,19.61,60.98,0.24,2.87,0.96,0.11,9.11,1.08,4.27,103.06,768,230,110,125,67,7,126,14,126,53,21,96,26,192,9,130,72,238,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP3,LP3,0,2,cm,AO,641.97,360.67,56.18175304,281.3,43.81824696,,,,,,,,7.24055,12.1492,4.90865,6.5197,0.46,,,,,,,,,,1.04,,,,11.82648807,2.454897595,2.454897595,0.054964659,11.77152341,11.88145273,-27.77875123,0.274525624,-28.05346997,-27.50441872,0.750577032,0.016825654,0.733751379,0.767402686,-1.260131525,0.176346946,-1.436574134,-1.083880243,18.37462258,0.420662529,0.022893669,17.95396005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
,,LP3,LP3,2,5,cm,AO,993.38,488.11,49.13628219,505.27,50.86371781,,,,,,,,4.11695,11.13125,7.0143,7.268,0.35,,,,,,,,,,1.23,,,,6.384673022,2.360228379,4.815125974,0.035830638,6.348842384,6.420503661,-27.07923711,0.274207484,-27.35363349,-26.80521852,0.39386211,0.014123096,0.379739014,0.407985205,0.373406494,0.175525985,0.197792072,0.548844043,18.90394121,0.686108453,0.036294466,18.21783276,2.31,1.62,15.92,65.08,0.19,2,1.12,0.32,7.06,0.72,4.79,101.13,626,83,82,305,94,5,46,20,45,42,15,76,19,171,7,99,35,151,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
